row_index,user_id,page,sale_id,date,load_time
4078294,0336f1ed68fb4ca19cf118205df8649a,menu,,2022-05-24 9:58:44,0.058469
4078296,2e0daa52ec39435a900c6fead74e553c,menu,,2022-05-24 9:58:46,0.069744
4078312,2fdb9719afae468fbd3e8a654a1e797e,menu,,2022-05-24 10:00:00,0.06676
4078315,2fdb9719afae468fbd3e8a654a1e797e,menu,,2022-05-24 10:00:03,0.072731
4078321,2e0daa52ec39435a900c6fead74e553c,basket,,2022-05-24 10:00:18,0.083604
4078325,2e0daa52ec39435a900c6fead74e553c,basket,,2022-05-24 10:00:29,0.070626
4078344,2e0daa52ec39435a900c6fead74e553c,menu,,2022-05-24 10:01:27,0.074379
4078345,2fdb9719afae468fbd3e8a654a1e797e,basket,,2022-05-24 10:01:31,0.072421
4078351,2fdb9719afae468fbd3e8a654a1e797e,menu,,2022-05-24 10:01:58,0.066654
4078362,2e0daa52ec39435a900c6fead74e553c,payment,1431510,2022-05-24 10:03:17,0.068386
4078370,2fdb9719afae468fbd3e8a654a1e797e,payment,1431511,2022-05-24 10:03:42,0.088215
4078378,230d30391a694af594d585d22b3242a3,menu,,2022-05-24 10:04:34,0.067281
4078386,230d30391a694af594d585d22b3242a3,menu,,2022-05-24 10:05:11,0.072301
4078392,230d30391a694af594d585d22b3242a3,menu,,2022-05-24 10:05:19,0.102845
4078505,230d30391a694af594d585d22b3242a3,menu,,2022-05-24 10:12:50,0.050482
4078513,230d30391a694af594d585d22b3242a3,basket,,2022-05-24 10:13:29,0.06365
4078518,230d30391a694af594d585d22b3242a3,basket,,2022-05-24 10:13:48,0.075463
4078551,230d30391a694af594d585d22b3242a3,menu,,2022-05-24 10:15:44,0.054413
4078567,230d30391a694af594d585d22b3242a3,basket,,2022-05-24 10:17:10,0.073833
4078587,230d30391a694af594d585d22b3242a3,payment,1431530,2022-05-24 10:18:17,0.082153
4078600,7fbe0f13d2974b5a8dda9d57665107c4,menu,,2022-05-24 10:18:55,0.071516
4078629,7fbe0f13d2974b5a8dda9d57665107c4,menu,,2022-05-24 10:20:18,0.069382
4078858,1145600cb9f34ef7a4c7f2f971bfed13,menu,,2022-05-24 10:32:22,0.064024
4078869,1145600cb9f34ef7a4c7f2f971bfed13,menu,,2022-05-24 10:32:54,0.083039
4078891,7fbe0f13d2974b5a8dda9d57665107c4,basket,,2022-05-24 10:34:02,0.057547
4078897,1145600cb9f34ef7a4c7f2f971bfed13,menu,,2022-05-24 10:34:09,0.061036
4078918,7fbe0f13d2974b5a8dda9d57665107c4,menu,,2022-05-24 10:35:08,0.068529
4078948,8644ba01d6334d85a40d00b2cb36d3cf,menu,,2022-05-24 10:36:13,0.066774
4078961,7fbe0f13d2974b5a8dda9d57665107c4,menu,,2022-05-24 10:36:45,0.070185
4079002,7fbe0f13d2974b5a8dda9d57665107c4,payment,1431562,2022-05-24 10:38:10,0.085113
4079153,8644ba01d6334d85a40d00b2cb36d3cf,menu,,2022-05-24 10:43:34,0.08457
4079206,1145600cb9f34ef7a4c7f2f971bfed13,menu,,2022-05-24 10:45:39,0.061659
4079218,8644ba01d6334d85a40d00b2cb36d3cf,menu,,2022-05-24 10:46:05,0.070638
4079259,1145600cb9f34ef7a4c7f2f971bfed13,basket,,2022-05-24 10:47:41,0.064509
4079343,1145600cb9f34ef7a4c7f2f971bfed13,basket,,2022-05-24 10:50:06,0.077111
4079419,8644ba01d6334d85a40d00b2cb36d3cf,menu,,2022-05-24 10:52:43,0.063753
4079436,8644ba01d6334d85a40d00b2cb36d3cf,basket,,2022-05-24 10:53:12,0.062045
4079476,8644ba01d6334d85a40d00b2cb36d3cf,basket,,2022-05-24 10:54:36,0.072162
4080099,a77c4d874432482f9a6ca41ed0cfce6c,menu,,2022-05-24 11:13:07,0.070324
4080210,a77c4d874432482f9a6ca41ed0cfce6c,menu,,2022-05-24 11:15:45,0.051947
4080246,317df226fc3149e3bad219f8758f89cf,menu,,2022-05-24 11:16:54,0.071983
4080358,317df226fc3149e3bad219f8758f89cf,menu,,2022-05-24 11:19:36,0.06593
4080366,317df226fc3149e3bad219f8758f89cf,menu,,2022-05-24 11:19:52,0.058941
4080408,317df226fc3149e3bad219f8758f89cf,menu,,2022-05-24 11:21:13,0.067377
4080476,317df226fc3149e3bad219f8758f89cf,menu,,2022-05-24 11:22:55,0.068579
4080483,317df226fc3149e3bad219f8758f89cf,menu,,2022-05-24 11:23:06,0.07681
4080487,317df226fc3149e3bad219f8758f89cf,menu,,2022-05-24 11:23:16,0.059995
4080492,a77c4d874432482f9a6ca41ed0cfce6c,menu,,2022-05-24 11:23:21,0.067555
4080764,a77c4d874432482f9a6ca41ed0cfce6c,menu,,2022-05-24 11:28:58,0.075298
4080873,a77c4d874432482f9a6ca41ed0cfce6c,menu,,2022-05-24 11:31:19,0.081762
4080881,a77c4d874432482f9a6ca41ed0cfce6c,basket,,2022-05-24 11:31:39,0.064796
4080883,317df226fc3149e3bad219f8758f89cf,basket,,2022-05-24 11:31:45,0.091567
4080891,a77c4d874432482f9a6ca41ed0cfce6c,menu,,2022-05-24 11:31:59,0.081868
4080932,a77c4d874432482f9a6ca41ed0cfce6c,payment,1431753,2022-05-24 11:32:51,0.057585
4080950,39a21daae3224ccc9eabd01e7ac672c1,menu,,2022-05-24 11:33:06,0.071371
4081015,02f2cec4b1094718aa05b94ff3ec6f55,menu,,2022-05-24 11:34:26,0.084485
4081060,317df226fc3149e3bad219f8758f89cf,payment,1431769,2022-05-24 11:35:26,0.085154
4081081,02f2cec4b1094718aa05b94ff3ec6f55,menu,,2022-05-24 11:35:56,0.072547
4081128,c8beb23f5d5f46fda63ecfb3ecab0b5e,menu,,2022-05-24 11:36:35,0.058326
4081199,c8beb23f5d5f46fda63ecfb3ecab0b5e,menu,,2022-05-24 11:37:56,0.072104
4081252,c8beb23f5d5f46fda63ecfb3ecab0b5e,menu,,2022-05-24 11:38:51,0.061149
4081259,39a21daae3224ccc9eabd01e7ac672c1,menu,,2022-05-24 11:38:56,0.07957
4081370,02f2cec4b1094718aa05b94ff3ec6f55,basket,,2022-05-24 11:40:58,0.07155
4081391,c8beb23f5d5f46fda63ecfb3ecab0b5e,basket,,2022-05-24 11:41:17,0.087992
4081439,39a21daae3224ccc9eabd01e7ac672c1,menu,,2022-05-24 11:42:09,0.068367
4081440,39a21daae3224ccc9eabd01e7ac672c1,menu,,2022-05-24 11:42:10,0.059427
4081444,39a21daae3224ccc9eabd01e7ac672c1,menu,,2022-05-24 11:42:15,0.064187
4081452,02f2cec4b1094718aa05b94ff3ec6f55,basket,,2022-05-24 11:42:26,0.0742
4081466,0117aae057174938a0828602758ea12e,menu,,2022-05-24 11:42:45,0.082264
4081477,39a21daae3224ccc9eabd01e7ac672c1,menu,,2022-05-24 11:42:53,0.068521
4081480,39a21daae3224ccc9eabd01e7ac672c1,menu,,2022-05-24 11:42:56,0.071438
4081576,0117aae057174938a0828602758ea12e,menu,,2022-05-24 11:44:58,0.064232
4081617,c8beb23f5d5f46fda63ecfb3ecab0b5e,menu,,2022-05-24 11:45:54,0.041593
4081629,39a21daae3224ccc9eabd01e7ac672c1,basket,,2022-05-24 11:46:08,0.079105
4081635,39a21daae3224ccc9eabd01e7ac672c1,basket,,2022-05-24 11:46:18,0.070748
4081730,39a21daae3224ccc9eabd01e7ac672c1,basket,,2022-05-24 11:48:17,0.07237
4081783,39a21daae3224ccc9eabd01e7ac672c1,payment,1431850,2022-05-24 11:49:28,0.071031
4081845,0117aae057174938a0828602758ea12e,menu,,2022-05-24 11:50:58,0.066333
4082097,e92feab79cfa412ea4aa0fb1a9d7bc28,menu,,2022-05-24 11:55:42,0.080921
4082100,2fdb9719afae468fbd3e8a654a1e797e,menu,,2022-05-24 11:55:47,0.075377
4082105,0117aae057174938a0828602758ea12e,menu,,2022-05-24 11:55:54,0.06684
4082116,0117aae057174938a0828602758ea12e,basket,,2022-05-24 11:56:07,0.070201
4082130,0117aae057174938a0828602758ea12e,menu,,2022-05-24 11:56:20,0.061982
4082134,1857efaa780e4f58bd6dc7bc8c4cea39,menu,,2022-05-24 11:56:24,0.069489
4082135,0117aae057174938a0828602758ea12e,basket,,2022-05-24 11:56:24,0.073558
4082167,2fdb9719afae468fbd3e8a654a1e797e,menu,,2022-05-24 11:56:59,0.071893
4082232,0117aae057174938a0828602758ea12e,menu,,2022-05-24 11:58:08,0.06288
4082247,2fdb9719afae468fbd3e8a654a1e797e,menu,,2022-05-24 11:58:19,0.074278
4082260,e92feab79cfa412ea4aa0fb1a9d7bc28,menu,,2022-05-24 11:58:31,0.063174
4082306,1857efaa780e4f58bd6dc7bc8c4cea39,menu,,2022-05-24 11:59:29,0.077861
4082333,0117aae057174938a0828602758ea12e,payment,1431913,2022-05-24 11:59:58,0.064356
4082548,e92feab79cfa412ea4aa0fb1a9d7bc28,menu,,2022-05-24 12:04:16,0.071632
4082635,e92feab79cfa412ea4aa0fb1a9d7bc28,menu,,2022-05-24 12:05:24,0.060143
4082652,5e1bc9142cf3471d98c0de1a2cf1953f,menu,,2022-05-24 12:05:49,0.073397
4082719,5e1bc9142cf3471d98c0de1a2cf1953f,menu,,2022-05-24 12:06:47,0.066737
4082815,e92feab79cfa412ea4aa0fb1a9d7bc28,menu,,2022-05-24 12:08:25,0.068717
4082865,e92feab79cfa412ea4aa0fb1a9d7bc28,basket,,2022-05-24 12:09:01,0.049166
4082867,e92feab79cfa412ea4aa0fb1a9d7bc28,basket,,2022-05-24 12:09:03,0.087692
4082885,afcbd0b8e62e4c8e9689aeb1154081c3,menu,,2022-05-24 12:09:24,0.085607
4082927,afcbd0b8e62e4c8e9689aeb1154081c3,menu,,2022-05-24 12:10:05,0.070044
4082936,780b79344ed74c039f20b3d4ccf72437,menu,,2022-05-24 12:10:12,0.064107
4082951,2fdb9719afae468fbd3e8a654a1e797e,basket,,2022-05-24 12:10:24,0.057491
4082959,afcbd0b8e62e4c8e9689aeb1154081c3,menu,,2022-05-24 12:10:30,0.073346
4082971,e92feab79cfa412ea4aa0fb1a9d7bc28,payment,1431977,2022-05-24 12:10:40,0.087416
4082996,e92feab79cfa412ea4aa0fb1a9d7bc28,menu,,2022-05-24 12:10:58,0.065302
4083005,afcbd0b8e62e4c8e9689aeb1154081c3,menu,,2022-05-24 12:11:10,0.078781
4083018,1857efaa780e4f58bd6dc7bc8c4cea39,menu,,2022-05-24 12:11:24,0.06006
4083064,2fdb9719afae468fbd3e8a654a1e797e,basket,,2022-05-24 12:12:18,0.080751
4083074,1857efaa780e4f58bd6dc7bc8c4cea39,menu,,2022-05-24 12:12:25,0.069842
4083078,1857efaa780e4f58bd6dc7bc8c4cea39,basket,,2022-05-24 12:12:28,0.085729
4083098,5e1bc9142cf3471d98c0de1a2cf1953f,basket,,2022-05-24 12:12:55,0.078295
4083117,2fdb9719afae468fbd3e8a654a1e797e,payment,1432002,2022-05-24 12:13:09,0.084455
4083191,1857efaa780e4f58bd6dc7bc8c4cea39,menu,,2022-05-24 12:14:30,37.22282
4083192,5e1bc9142cf3471d98c0de1a2cf1953f,basket,,2022-05-24 12:14:31,0.070568
4083196,5e1bc9142cf3471d98c0de1a2cf1953f,basket,,2022-05-24 12:14:35,0.06033
4083215,5e1bc9142cf3471d98c0de1a2cf1953f,menu,,2022-05-24 12:14:52,0.050878
4083218,1857efaa780e4f58bd6dc7bc8c4cea39,menu,,2022-05-24 12:14:53,0.068799
4083239,1857efaa780e4f58bd6dc7bc8c4cea39,payment,1432012,2022-05-24 12:15:22,0.075014
4083261,1857efaa780e4f58bd6dc7bc8c4cea39,menu,,2022-05-24 12:15:45,0.081213
4083328,afcbd0b8e62e4c8e9689aeb1154081c3,menu,,2022-05-24 12:16:51,0.0768
4083336,5e1bc9142cf3471d98c0de1a2cf1953f,menu,,2022-05-24 12:17:01,0.069723
4083345,5e1bc9142cf3471d98c0de1a2cf1953f,payment,1432020,2022-05-24 12:17:11,0.060842
4083354,780b79344ed74c039f20b3d4ccf72437,menu,,2022-05-24 12:17:20,0.071197
4083367,afcbd0b8e62e4c8e9689aeb1154081c3,menu,,2022-05-24 12:17:33,0.067502
4083388,780b79344ed74c039f20b3d4ccf72437,menu,,2022-05-24 12:17:52,0.055389
4083612,780b79344ed74c039f20b3d4ccf72437,basket,,2022-05-24 12:21:39,0.052717
4083654,780b79344ed74c039f20b3d4ccf72437,menu,,2022-05-24 12:22:19,0.068704
4083711,afcbd0b8e62e4c8e9689aeb1154081c3,menu,,2022-05-24 12:23:19,0.051724
4083741,780b79344ed74c039f20b3d4ccf72437,basket,,2022-05-24 12:23:41,0.046034
4083815,afcbd0b8e62e4c8e9689aeb1154081c3,basket,,2022-05-24 12:24:40,0.080189
4083836,780b79344ed74c039f20b3d4ccf72437,payment,1432069,2022-05-24 12:24:54,0.078668
4083875,a926d9cbad2e40cba43bfa8047924cb5,menu,,2022-05-24 12:25:26,0.063448
4083892,afcbd0b8e62e4c8e9689aeb1154081c3,basket,,2022-05-24 12:25:39,0.055915
4084080,afcbd0b8e62e4c8e9689aeb1154081c3,payment,1432096,2022-05-24 12:28:38,0.050085
4084249,5668229ce7384337b04e8f941642c6cc,menu,,2022-05-24 12:31:13,0.077216
4084410,5668229ce7384337b04e8f941642c6cc,menu,,2022-05-24 12:33:32,0.065787
4084703,0bb6e2beea194f888a87abd93806571d,menu,,2022-05-24 12:37:58,0.093114
4084749,04f6c089929d4abe98616bb72bf1ceda,menu,,2022-05-24 12:38:43,0.08508
4084802,5668229ce7384337b04e8f941642c6cc,menu,,2022-05-24 12:39:28,0.068612
4084859,a926d9cbad2e40cba43bfa8047924cb5,basket,,2022-05-24 12:40:12,0.05637
4084898,a926d9cbad2e40cba43bfa8047924cb5,basket,,2022-05-24 12:40:49,0.074564
4085129,8613ec3d309d4625b39a6521fa7d8000,menu,,2022-05-24 12:44:20,0.087785
4085250,0bb6e2beea194f888a87abd93806571d,menu,,2022-05-24 12:46:18,0.101496
4085273,8613ec3d309d4625b39a6521fa7d8000,menu,,2022-05-24 12:46:36,0.094884
4085297,5668229ce7384337b04e8f941642c6cc,basket,,2022-05-24 12:46:54,0.068197
4085325,04f6c089929d4abe98616bb72bf1ceda,menu,,2022-05-24 12:47:22,0.069326
4085361,5668229ce7384337b04e8f941642c6cc,basket,,2022-05-24 12:47:48,0.049158
4085369,5668229ce7384337b04e8f941642c6cc,menu,,2022-05-24 12:47:59,0.065912
4085437,5668229ce7384337b04e8f941642c6cc,menu,,2022-05-24 12:48:58,0.065055
4085481,5668229ce7384337b04e8f941642c6cc,basket,,2022-05-24 12:49:35,0.064526
4085482,0bb6e2beea194f888a87abd93806571d,menu,,2022-05-24 12:49:36,0.081263
4085550,5668229ce7384337b04e8f941642c6cc,payment,1432254,2022-05-24 12:50:48,0.077426
4085635,04f6c089929d4abe98616bb72bf1ceda,basket,,2022-05-24 12:51:50,0.070441
4085637,8613ec3d309d4625b39a6521fa7d8000,menu,,2022-05-24 12:51:51,0.086065
4085713,41a2cda77d8044c7a101d5fbfb5b5105,menu,,2022-05-24 12:53:00,0.073964
4085733,0bb6e2beea194f888a87abd93806571d,basket,,2022-05-24 12:53:25,0.077218
4085860,41a2cda77d8044c7a101d5fbfb5b5105,menu,,2022-05-24 12:55:31,0.092522
4085868,8613ec3d309d4625b39a6521fa7d8000,menu,,2022-05-24 12:55:39,0.049107
4085916,0bb6e2beea194f888a87abd93806571d,menu,,2022-05-24 12:56:09,0.072466
4085934,41a2cda77d8044c7a101d5fbfb5b5105,menu,,2022-05-24 12:56:27,0.10302
4085947,8613ec3d309d4625b39a6521fa7d8000,menu,,2022-05-24 12:56:40,0.058158
4085953,8613ec3d309d4625b39a6521fa7d8000,menu,,2022-05-24 12:56:48,0.072571
4085966,d635679b939b4ee79357d73166578693,menu,,2022-05-24 12:56:57,0.072712
4085984,0bb6e2beea194f888a87abd93806571d,payment,1432315,2022-05-24 12:57:09,0.073407
4086056,c39bbb40ffc64427ad782131f9d2645e,menu,,2022-05-24 12:58:07,0.072366
4086073,8613ec3d309d4625b39a6521fa7d8000,basket,,2022-05-24 12:58:20,0.058179
4086131,8613ec3d309d4625b39a6521fa7d8000,basket,,2022-05-24 12:59:25,0.063826
4086158,d635679b939b4ee79357d73166578693,menu,,2022-05-24 12:59:40,0.051095
4086164,8613ec3d309d4625b39a6521fa7d8000,basket,,2022-05-24 12:59:47,0.084993
4086173,41a2cda77d8044c7a101d5fbfb5b5105,menu,,2022-05-24 12:59:53,0.057957
4086210,36bdf967741f4e78ba1e31ad9d51243c,menu,,2022-05-24 13:00:25,0.07061
4086271,36bdf967741f4e78ba1e31ad9d51243c,menu,,2022-05-24 13:01:20,0.082159
4086330,8613ec3d309d4625b39a6521fa7d8000,payment,1432357,2022-05-24 13:02:24,0.089888
4086366,36bdf967741f4e78ba1e31ad9d51243c,menu,,2022-05-24 13:03:05,0.070128
4086375,7e800e4f661f4b88a4ea288d0d2fe934,menu,,2022-05-24 13:03:17,0.06258
4086395,d635679b939b4ee79357d73166578693,menu,,2022-05-24 13:03:46,0.049413
4086486,7e800e4f661f4b88a4ea288d0d2fe934,menu,,2022-05-24 13:05:13,0.058665
4086495,41a2cda77d8044c7a101d5fbfb5b5105,menu,,2022-05-24 13:05:24,0.075813
4086550,41a2cda77d8044c7a101d5fbfb5b5105,basket,,2022-05-24 13:06:24,0.033531
4086592,36bdf967741f4e78ba1e31ad9d51243c,menu,,2022-05-24 13:06:56,0.07227
4086601,41a2cda77d8044c7a101d5fbfb5b5105,basket,,2022-05-24 13:07:04,0.059825
4086728,c39bbb40ffc64427ad782131f9d2645e,menu,,2022-05-24 13:09:02,0.079637
4086730,41a2cda77d8044c7a101d5fbfb5b5105,basket,,2022-05-24 13:09:02,0.08058
4086773,41a2cda77d8044c7a101d5fbfb5b5105,menu,,2022-05-24 13:09:40,0.080045
4086831,41a2cda77d8044c7a101d5fbfb5b5105,payment,1432409,2022-05-24 13:10:39,0.080575
4086899,c39bbb40ffc64427ad782131f9d2645e,menu,,2022-05-24 13:11:39,0.057046
4086926,7e800e4f661f4b88a4ea288d0d2fe934,menu,,2022-05-24 13:12:03,0.076446
4086942,d635679b939b4ee79357d73166578693,menu,,2022-05-24 13:12:26,0.070202
4086960,7e800e4f661f4b88a4ea288d0d2fe934,menu,,2022-05-24 13:12:46,0.06155
4087048,7e800e4f661f4b88a4ea288d0d2fe934,menu,,2022-05-24 13:14:17,0.080027
4087094,3c21a661e8584008bad220810b647951,menu,,2022-05-24 13:15:05,0.073806
4087099,5d1e7dba3cff4b6ab6bc1f0e23b7920f,menu,,2022-05-24 13:15:16,0.07089
4087171,9f5b99a5dc35439a92e5bf9fad8028c6,menu,,2022-05-24 13:16:26,0.078094
4087179,9f5b99a5dc35439a92e5bf9fad8028c6,menu,,2022-05-24 13:16:33,0.076111
4087238,36bdf967741f4e78ba1e31ad9d51243c,menu,,2022-05-24 13:17:27,0.075028
4087239,36bdf967741f4e78ba1e31ad9d51243c,basket,,2022-05-24 13:17:28,0.08779
4087266,7e800e4f661f4b88a4ea288d0d2fe934,basket,,2022-05-24 13:17:42,0.102339
4087316,7e800e4f661f4b88a4ea288d0d2fe934,basket,,2022-05-24 13:18:28,0.083915
4087329,36bdf967741f4e78ba1e31ad9d51243c,basket,,2022-05-24 13:18:39,0.08785
4087349,3c21a661e8584008bad220810b647951,basket,,2022-05-24 13:18:56,0.043919
4087352,3c21a661e8584008bad220810b647951,basket,,2022-05-24 13:19:01,0.065859
4087355,5d1e7dba3cff4b6ab6bc1f0e23b7920f,menu,,2022-05-24 13:19:02,0.061965
4087384,01d4601d66654ebb84e1d180b186a6ba,menu,,2022-05-24 13:19:22,0.084178
4087393,36bdf967741f4e78ba1e31ad9d51243c,payment,1432468,2022-05-24 13:19:32,0.090648
4087418,36bdf967741f4e78ba1e31ad9d51243c,menu,,2022-05-24 13:20:01,0.078935
4087428,5d1e7dba3cff4b6ab6bc1f0e23b7920f,menu,,2022-05-24 13:20:09,0.08128
4087449,7e800e4f661f4b88a4ea288d0d2fe934,payment,1432473,2022-05-24 13:20:31,0.055495
4087464,3c21a661e8584008bad220810b647951,menu,,2022-05-24 13:20:44,0.061939
4087478,5d1e7dba3cff4b6ab6bc1f0e23b7920f,menu,,2022-05-24 13:20:53,0.091902
4087498,3c21a661e8584008bad220810b647951,menu,,2022-05-24 13:21:21,0.089528
4087539,3c21a661e8584008bad220810b647951,basket,,2022-05-24 13:22:00,0.073868
4087554,5d1e7dba3cff4b6ab6bc1f0e23b7920f,basket,,2022-05-24 13:22:17,0.054762
4087603,7f121ade6bec48fb9f5d9b114128e582,menu,,2022-05-24 13:22:56,0.080402
4087604,01d4601d66654ebb84e1d180b186a6ba,menu,,2022-05-24 13:22:56,0.071653
4087619,5d1e7dba3cff4b6ab6bc1f0e23b7920f,menu,,2022-05-24 13:23:09,0.08397
4087640,3c21a661e8584008bad220810b647951,payment,1432494,2022-05-24 13:23:26,0.087932
4087666,5d1e7dba3cff4b6ab6bc1f0e23b7920f,basket,,2022-05-24 13:23:48,0.061651
4087742,5d1e7dba3cff4b6ab6bc1f0e23b7920f,payment,1432511,2022-05-24 13:24:57,0.061413
4087802,01d4601d66654ebb84e1d180b186a6ba,menu,,2022-05-24 13:26:03,0.075206
4087939,7f121ade6bec48fb9f5d9b114128e582,menu,,2022-05-24 13:28:29,0.063964
4087969,9f5b99a5dc35439a92e5bf9fad8028c6,menu,,2022-05-24 13:29:05,0.060722
4088017,01d4601d66654ebb84e1d180b186a6ba,basket,,2022-05-24 13:29:59,0.060885
4088032,dde3baeaa242479aa2e0a87009769e4a,menu,,2022-05-24 13:30:12,0.075075
4088090,dde3baeaa242479aa2e0a87009769e4a,menu,,2022-05-24 13:31:14,0.058838
4088151,7f121ade6bec48fb9f5d9b114128e582,menu,,2022-05-24 13:32:18,0.07719
4088154,7f121ade6bec48fb9f5d9b114128e582,menu,,2022-05-24 13:32:23,0.063639
4088182,dde3baeaa242479aa2e0a87009769e4a,menu,,2022-05-24 13:32:49,0.067426
4088183,7f121ade6bec48fb9f5d9b114128e582,basket,,2022-05-24 13:32:51,0.077919
4088243,d216e2e4a1ef40d2b8267f82c9201898,menu,,2022-05-24 13:33:46,0.054583
4088253,01d4601d66654ebb84e1d180b186a6ba,payment,1432570,2022-05-24 13:33:55,0.09442
4088296,01d4601d66654ebb84e1d180b186a6ba,menu,,2022-05-24 13:34:25,0.058592
4088299,dde3baeaa242479aa2e0a87009769e4a,basket,,2022-05-24 13:34:26,0.077115
4088409,dde3baeaa242479aa2e0a87009769e4a,menu,,2022-05-24 13:36:21,0.078088
4088415,dde3baeaa242479aa2e0a87009769e4a,basket,,2022-05-24 13:36:24,0.086571
4088441,7f121ade6bec48fb9f5d9b114128e582,payment,1432589,2022-05-24 13:36:53,0.068594
4088443,dde3baeaa242479aa2e0a87009769e4a,basket,,2022-05-24 13:36:56,0.063028
4088453,dde3baeaa242479aa2e0a87009769e4a,menu,,2022-05-24 13:37:04,0.066587
4088547,289c42d0882e4040ae28f87abece4911,menu,,2022-05-24 13:38:25,0.073576
4088561,dde3baeaa242479aa2e0a87009769e4a,payment,1432599,2022-05-24 13:38:40,0.069098
4088577,22fe77536a7d4cf0a6a20edc43030b06,menu,,2022-05-24 13:38:56,0.057002
4088602,dde3baeaa242479aa2e0a87009769e4a,menu,,2022-05-24 13:39:16,0.071758
4088610,d216e2e4a1ef40d2b8267f82c9201898,menu,,2022-05-24 13:39:23,0.086111
4088665,22fe77536a7d4cf0a6a20edc43030b06,menu,,2022-05-24 13:40:14,0.06308
4088738,e01a3e06f2fd4650a724552061288df2,menu,,2022-05-24 13:41:32,0.091791
4088999,289c42d0882e4040ae28f87abece4911,basket,,2022-05-24 13:45:27,0.04631
4089032,22fe77536a7d4cf0a6a20edc43030b06,menu,,2022-05-24 13:46:01,0.069615
4089150,d216e2e4a1ef40d2b8267f82c9201898,basket,,2022-05-24 13:47:41,0.071592
4089162,22fe77536a7d4cf0a6a20edc43030b06,basket,,2022-05-24 13:47:51,0.05875
4089194,22fe77536a7d4cf0a6a20edc43030b06,basket,,2022-05-24 13:48:16,0.070745
4089202,22fe77536a7d4cf0a6a20edc43030b06,menu,,2022-05-24 13:48:26,0.066767
4089311,d216e2e4a1ef40d2b8267f82c9201898,basket,,2022-05-24 13:49:56,0.070055
4089430,d216e2e4a1ef40d2b8267f82c9201898,payment,1432688,2022-05-24 13:51:50,0.074643
4089436,586c82f5762244f6b121125bacef112d,menu,,2022-05-24 13:51:51,0.078126
4089443,22fe77536a7d4cf0a6a20edc43030b06,payment,1432689,2022-05-24 13:51:58,0.087725
4089451,18b7a4d422cc413eab64999c5b8dd4c5,menu,,2022-05-24 13:52:03,0.050587
4089608,e01a3e06f2fd4650a724552061288df2,basket,,2022-05-24 13:54:25,0.06992
4089717,e01a3e06f2fd4650a724552061288df2,basket,,2022-05-24 13:55:40,0.060977
4089900,e4c192daa84044658b0805445311b8e9,menu,,2022-05-24 13:58:08,0.079196
4089997,18b7a4d422cc413eab64999c5b8dd4c5,menu,,2022-05-24 13:59:33,0.0689
4090089,18b7a4d422cc413eab64999c5b8dd4c5,menu,,2022-05-24 14:01:02,0.071865
4090180,e4c192daa84044658b0805445311b8e9,menu,,2022-05-24 14:02:12,0.066052
4090365,18b7a4d422cc413eab64999c5b8dd4c5,basket,,2022-05-24 14:04:44,0.064289
4090374,085b9b997b4a4b9a9ecf169dd906384b,menu,,2022-05-24 14:04:50,0.066825
4090418,e4c192daa84044658b0805445311b8e9,menu,,2022-05-24 14:05:35,0.047755
4090508,085b9b997b4a4b9a9ecf169dd906384b,menu,,2022-05-24 14:06:41,0.073793
4090521,18b7a4d422cc413eab64999c5b8dd4c5,basket,,2022-05-24 14:06:52,0.070476
4090653,e4c192daa84044658b0805445311b8e9,menu,,2022-05-24 14:08:34,0.07153
4090662,18b7a4d422cc413eab64999c5b8dd4c5,payment,1432832,2022-05-24 14:08:43,0.077956
4090690,18b7a4d422cc413eab64999c5b8dd4c5,menu,,2022-05-24 14:09:00,0.058757
4090697,085b9b997b4a4b9a9ecf169dd906384b,menu,,2022-05-24 14:09:06,0.046963
4090782,e4c192daa84044658b0805445311b8e9,basket,,2022-05-24 14:10:17,0.068344
4090876,e4c192daa84044658b0805445311b8e9,basket,,2022-05-24 14:11:50,0.089112
4090933,e4c192daa84044658b0805445311b8e9,basket,,2022-05-24 14:12:35,0.08546
4091038,e4c192daa84044658b0805445311b8e9,menu,,2022-05-24 14:13:39,0.074369
4091088,e4c192daa84044658b0805445311b8e9,payment,1432883,2022-05-24 14:14:31,0.077132
4091203,c5c91bafe0354129b9e8390ef6891cb0,menu,,2022-05-24 14:16:06,0.069982
4091282,c5c91bafe0354129b9e8390ef6891cb0,menu,,2022-05-24 14:17:01,0.072812
4091292,c5c91bafe0354129b9e8390ef6891cb0,menu,,2022-05-24 14:17:12,0.075985
4091415,085b9b997b4a4b9a9ecf169dd906384b,basket,,2022-05-24 14:19:01,0.067881
4091442,085b9b997b4a4b9a9ecf169dd906384b,menu,,2022-05-24 14:19:22,0.080926
4091444,c5c91bafe0354129b9e8390ef6891cb0,menu,,2022-05-24 14:19:24,0.066813
4091599,085b9b997b4a4b9a9ecf169dd906384b,menu,,2022-05-24 14:21:25,0.075976
4091625,081030066b1e47e995c09ea195acdb69,menu,,2022-05-24 14:21:43,0.068067
4091661,085b9b997b4a4b9a9ecf169dd906384b,payment,1432940,2022-05-24 14:22:07,0.070529
4091680,085b9b997b4a4b9a9ecf169dd906384b,menu,,2022-05-24 14:22:19,0.055462
4091700,081030066b1e47e995c09ea195acdb69,menu,,2022-05-24 14:22:34,0.079621
