index,before_drinks_n,before_drinks_price,before_pizza_n,before_pizza_price,before_total_price,during_drinks_n,during_drinks_price,during_pizza_n,during_pizza_price,during_total_price
1734,1,70,1,770,840,0,0,1,840,840
1735,1,90,1,660,750,1,80,1,670,750
1736,1,80,1,820,900,0,0,1,780,780
1737,0,0,1,540,540,0,0,1,540,540
1738,0,0,1,780,780,1,80,1,730,810
1739,0,0,2,1560,1560,1,90,2,1380,1470
1740,0,0,1,840,840,1,90,1,600,690
1741,0,0,1,600,600,0,0,1,600,600
1742,0,0,1,780,780,0,0,1,780,780
1743,1,70,1,620,690,1,70,1,620,690
1744,0,0,2,1440,1440,0,0,2,1560,1560
1745,0,0,2,1380,1380,1,90,2,1320,1410
1746,1,90,2,1140,1230,0,0,2,1560,1560
1747,2,160,4,2840,3000,1,80,4,2890,2970
1748,1,70,2,1340,1410,0,0,2,1380,1380
1749,0,0,1,840,840,0,0,1,840,840
1750,1,70,1,800,870,1,70,1,800,870
1751,1,90,1,720,810,0,0,1,540,540
1752,0,0,2,1380,1380,0,0,2,1620,1620
1753,0,0,2,1140,1140,1,80,2,1510,1590
1754,0,0,1,540,540,0,0,1,540,540
1755,0,0,1,600,600,0,0,1,540,540
1756,1,90,1,780,870,1,80,1,790,870
1757,1,80,1,550,630,0,0,1,600,600
1758,1,70,2,1220,1290,0,0,2,1320,1320
1759,1,70,1,620,690,0,0,1,660,660
1760,0,0,1,600,600,0,0,1,780,780
1761,0,0,1,720,720,0,0,1,780,780
1762,1,70,2,1160,1230,0,0,2,1200,1200
1763,0,0,3,2100,2100,2,160,3,1910,2070
1764,1,80,1,670,750,1,80,1,640,720
1765,0,0,1,780,780,0,0,1,780,780
1766,0,0,2,1500,1500,1,80,2,1300,1380
1767,0,0,5,3780,3780,2,160,5,3470,3630
1768,1,80,1,610,690,1,80,1,610,690
1769,0,0,1,660,660,0,0,1,660,660
1770,0,0,1,660,660,0,0,1,660,660
1771,2,160,3,2090,2250,2,160,3,1970,2130
1772,1,80,3,2140,2220,0,0,3,2220,2220
1773,1,80,2,1390,1470,2,160,2,1400,1560
1774,0,0,1,600,600,0,0,1,780,780
1775,0,0,1,720,720,0,0,1,540,540
1776,0,0,1,780,780,1,90,1,690,780
1777,0,0,3,1980,1980,1,70,3,2030,2100
1778,0,0,1,780,780,0,0,1,720,720
1779,1,80,1,730,810,0,0,1,600,600
1780,2,170,2,1420,1590,1,70,2,1190,1260
1781,1,80,1,550,630,1,70,1,560,630
1782,0,0,1,720,720,0,0,1,720,720
1783,0,0,1,720,720,1,90,1,660,750
1784,1,80,1,790,870,0,0,1,660,660
1785,1,90,1,750,840,0,0,1,720,720
1786,0,0,2,1560,1560,0,0,2,1200,1200
1787,0,0,1,600,600,0,0,1,600,600
1788,0,0,1,840,840,0,0,1,840,840
1789,0,0,3,1800,1800,1,80,2,1660,1740
1790,0,0,1,780,780,0,0,1,780,780
1791,1,80,2,1390,1470,1,80,2,1330,1410
1792,0,0,2,1380,1380,1,90,2,1260,1350
1793,0,0,1,540,540,1,80,1,820,900
1794,1,80,3,2170,2250,2,150,3,2100,2250
1795,0,0,1,780,780,0,0,1,600,600
1796,1,90,1,660,750,0,0,1,720,720
1797,0,0,2,1560,1560,0,0,2,1560,1560
1798,0,0,1,780,780,1,90,1,600,690
1799,1,80,2,1630,1710,1,90,2,1590,1680
1800,0,0,1,600,600,0,0,1,540,540
1801,1,70,1,620,690,1,80,1,730,810
1802,0,0,1,600,600,0,0,1,600,600
1803,0,0,1,720,720,0,0,1,780,780
1804,1,70,1,680,750,0,0,1,780,780
1805,0,0,1,780,780,1,90,1,570,660
1806,1,80,3,2290,2370,1,70,3,2300,2370
1807,1,90,1,780,870,1,80,1,550,630
1808,0,0,1,780,780,1,90,1,690,780
1809,0,0,1,660,660,1,80,1,610,690
1810,1,70,2,1310,1380,0,0,2,1380,1380
1811,0,0,4,2880,2880,0,0,4,3000,3000
1812,1,80,2,1420,1500,2,170,2,1360,1530
1813,1,90,1,750,840,0,0,1,780,780
1814,1,70,1,830,900,0,0,1,600,600
1815,0,0,1,540,540,1,70,1,770,840
1816,1,80,1,850,930,0,0,2,1080,1080
1817,0,0,2,1260,1260,0,0,2,1500,1500
1818,0,0,1,720,720,0,0,1,600,600
1819,0,0,1,720,720,1,80,1,730,810
1820,0,0,1,660,660,0,0,1,720,720
1821,2,150,4,2550,2700,0,0,4,2760,2760
1822,0,0,1,600,600,0,0,1,720,720
1823,0,0,2,1260,1260,1,90,2,1290,1380
1824,1,90,1,660,750,0,0,1,600,600
1825,0,0,2,1140,1140,1,80,2,1060,1140
1826,0,0,1,660,660,0,0,1,660,660
1827,1,80,1,820,900,1,90,1,750,840
1828,0,0,1,600,600,0,0,1,780,780
1829,0,0,2,1200,1200,1,80,2,1060,1140
1830,0,0,5,3900,3900,2,160,5,3650,3810
1831,0,0,2,1200,1200,1,70,1,860,930
1832,0,0,1,720,720,0,0,1,600,600
1833,1,80,2,1450,1530,0,0,2,1380,1380
1834,0,0,3,1980,1980,0,0,3,1980,1980
1835,0,0,1,720,720,1,70,1,620,690
1836,0,0,1,720,720,0,0,1,780,780
1837,1,80,1,730,810,1,80,1,610,690
1838,1,90,4,2610,2700,0,0,4,2700,2700
1839,0,0,1,780,780,1,80,1,670,750
1840,0,0,1,780,780,0,0,1,780,780
1841,0,0,1,600,600,0,0,1,720,720
1842,1,90,1,720,810,0,0,1,720,720
1843,0,0,4,3000,3000,2,140,4,2650,2790
1844,1,70,1,620,690,0,0,1,780,780
1845,1,80,1,670,750,1,80,1,670,750
1846,0,0,2,1560,1560,0,0,2,1440,1440
1847,1,70,3,2000,2070,0,0,3,2160,2160
1848,0,0,1,720,720,1,70,1,680,750
1849,1,80,1,610,690,0,0,1,780,780
1850,0,0,1,780,780,0,0,1,780,780
1851,1,80,1,790,870,1,90,1,810,900
1852,2,170,2,1390,1560,0,0,2,1320,1320
1853,0,0,3,2400,2400,3,250,3,2090,2340
1854,2,160,9,6590,6750,1,90,8,6120,6210
1855,0,0,1,660,660,0,0,1,600,600
1856,0,0,1,600,600,0,0,1,840,840
1857,1,80,2,1390,1470,0,0,2,1440,1440
1858,1,70,1,680,750,0,0,1,780,780
1859,0,0,2,1500,1500,0,0,2,1200,1200
1860,1,80,2,1330,1410,0,0,2,1620,1620
1861,0,0,4,2760,2760,0,0,4,3000,3000
1862,0,0,1,780,780,0,0,1,780,780
1863,0,0,1,840,840,1,70,1,620,690
1864,0,0,2,1260,1260,1,90,2,1560,1650
1865,0,0,1,720,720,1,80,1,520,600
1866,1,80,2,1480,1560,1,80,2,1480,1560
1867,0,0,1,780,780,1,70,1,620,690
1868,0,0,5,3780,3780,0,0,5,3480,3480
1869,0,0,1,720,720,0,0,1,720,720
1870,0,0,2,1320,1320,2,160,2,1370,1530
1871,0,0,1,780,780,1,80,1,730,810
1872,0,0,2,1500,1500,1,70,2,1460,1530
1873,0,0,1,660,660,1,70,1,620,690
1874,0,0,2,1560,1560,0,0,2,1620,1620
1875,1,90,1,540,630,0,0,1,780,780
1876,1,70,1,680,750,1,70,1,680,750
1877,0,0,1,780,780,0,0,1,720,720
1878,1,80,1,730,810,0,0,1,720,720
1879,1,80,2,1390,1470,0,0,2,1560,1560
1880,1,90,1,660,750,0,0,1,600,600
1881,1,80,3,2320,2400,0,0,3,2400,2400
1882,0,0,1,840,840,0,0,1,600,600
1883,0,0,1,660,660,0,0,1,660,660
1884,0,0,1,720,720,1,80,1,670,750
1885,1,80,9,6520,6600,2,170,9,6400,6570
1886,1,90,2,1230,1320,0,0,2,1320,1320
1887,1,90,2,1440,1530,1,80,2,1510,1590
1888,1,70,1,620,690,1,90,1,780,870
1889,0,0,1,840,840,1,80,1,730,810
1890,0,0,1,780,780,0,0,1,780,780
1891,0,0,2,1560,1560,1,70,2,1460,1530
1892,1,90,4,2610,2700,1,90,4,2820,2910
1893,1,70,1,560,630,0,0,1,840,840
1894,1,70,2,1550,1620,0,0,2,1260,1260
1895,1,80,8,5500,5580,3,250,7,4940,5190
1896,0,0,1,540,540,0,0,1,720,720
1897,0,0,2,1620,1620,1,90,2,1440,1530
1898,0,0,1,780,780,0,0,1,780,780
1899,0,0,1,720,720,1,70,1,800,870
1900,1,90,3,1950,2040,2,160,3,2090,2250
1901,0,0,1,720,720,0,0,1,720,720
1902,1,90,1,600,690,0,0,1,540,540
1903,1,80,1,790,870,0,0,1,780,780
1904,0,0,1,540,540,1,90,1,810,900
1905,0,0,3,1980,1980,1,80,3,1900,1980
1906,0,0,1,780,780,1,90,1,780,870
1907,1,80,1,760,840,0,0,1,840,840
1908,0,0,1,600,600,0,0,1,600,600
1909,1,70,2,1400,1470,1,90,2,1350,1440
1910,0,0,1,720,720,0,0,1,720,720
1911,0,0,1,780,780,0,0,1,780,780
1912,0,0,3,2040,2040,0,0,3,2040,2040
1913,1,80,1,790,870,1,70,1,800,870
1914,1,70,2,1610,1680,2,150,2,1560,1710
1915,1,90,1,600,690,1,80,1,610,690
1916,2,160,4,2960,3120,1,70,4,2900,2970
1917,0,0,1,660,660,0,0,1,720,720
1918,0,0,3,2100,2100,1,90,3,2040,2130
1919,0,0,1,840,840,0,0,1,840,840
1920,0,0,1,840,840,0,0,1,840,840
1921,0,0,1,720,720,0,0,1,840,840
1922,0,0,1,720,720,0,0,1,540,540
1923,1,80,1,670,750,0,0,1,540,540
1924,1,90,1,780,870,1,80,1,790,870
1925,1,80,1,610,690,0,0,1,660,660
1926,0,0,1,780,780,1,80,1,670,750
1927,1,80,1,550,630,0,0,1,600,600
1928,1,90,3,1770,1860,0,0,3,1800,1800
1929,0,0,1,840,840,0,0,1,600,600
1930,1,80,2,1450,1530,0,0,2,1500,1500
1931,1,80,1,610,690,0,0,1,600,600
1932,0,0,1,540,540,1,80,1,580,660
1933,0,0,1,780,780,0,0,1,780,780
1934,0,0,1,720,720,0,0,1,780,780
1935,1,80,1,790,870,0,0,1,840,840
1936,0,0,3,2100,2100,1,80,3,2020,2100
1937,0,0,1,720,720,0,0,1,720,720
1938,1,80,2,1450,1530,1,80,2,1450,1530
1939,1,90,3,1890,1980,2,170,3,1960,2130
1940,1,80,1,580,660,1,70,1,740,810
1941,1,90,3,2100,2190,1,90,3,2220,2310
1942,0,0,4,2700,2700,2,160,4,2540,2700
1943,1,80,1,790,870,1,70,1,830,900
1944,0,0,1,720,720,0,0,1,840,840
1945,0,0,1,540,540,1,80,1,670,750
1946,1,70,2,1430,1500,2,150,2,1350,1500
1947,0,0,3,2040,2040,1,80,3,2050,2130
1948,0,0,1,600,600,0,0,1,540,540
1949,0,0,1,540,540,1,80,1,670,750
1950,0,0,1,600,600,1,90,1,510,600
1951,0,0,1,540,540,0,0,1,540,540
1952,1,90,4,2940,3030,3,250,4,2750,3000
1953,1,80,3,2050,2130,1,90,3,2190,2280
1954,2,160,4,2690,2850,0,0,4,2940,2940
1955,0,0,1,660,660,0,0,1,660,660
1956,0,0,1,720,720,1,90,1,660,750
1957,1,80,1,790,870,1,80,1,790,870
1958,2,140,3,2080,2220,2,160,3,2000,2160
1959,0,0,1,780,780,0,0,1,780,780
1960,0,0,2,1440,1440,1,90,2,1200,1290
1961,0,0,2,1440,1440,0,0,2,1380,1380
1962,0,0,1,660,660,0,0,1,660,660
1963,1,80,3,2230,2310,1,90,3,1920,2010
1964,0,0,1,780,780,0,0,1,600,600
1965,1,80,4,2710,2790,0,0,4,2760,2760
1966,0,0,1,660,660,0,0,1,660,660
1967,1,80,1,730,810,0,0,1,780,780
1968,0,0,1,660,660,1,70,1,680,750
1969,1,80,1,670,750,0,0,1,780,780
1970,0,0,1,780,780,0,0,1,600,600
1971,0,0,1,600,600,0,0,1,720,720
1972,1,70,1,620,690,0,0,1,660,660
1973,0,0,2,1320,1320,0,0,2,1380,1380
1974,0,0,2,1260,1260,0,0,2,1200,1200
1975,0,0,1,720,720,0,0,1,600,600
1976,0,0,1,540,540,1,80,1,790,870
1977,1,80,4,2890,2970,0,0,4,2700,2700
1978,0,0,1,720,720,0,0,1,600,600
1979,1,80,2,1450,1530,1,80,2,1450,1530
1980,0,0,1,840,840,0,0,1,840,840
1981,2,160,4,2870,3030,1,90,4,2940,3030
1982,1,90,1,780,870,1,80,1,790,870
1983,0,0,2,1560,1560,1,70,2,1580,1650
1984,1,80,1,730,810,1,70,1,740,810
1985,1,70,1,560,630,1,80,1,550,630
1986,0,0,1,600,600,0,0,1,660,660
1987,0,0,2,1320,1320,1,90,2,1320,1410
1988,1,70,1,860,930,1,90,1,720,810
1989,1,80,1,670,750,0,0,1,660,660
1990,0,0,2,1320,1320,0,0,2,1260,1260
1991,0,0,2,1320,1320,1,70,2,1280,1350
1992,0,0,3,1920,1920,1,70,3,1850,1920
1993,0,0,2,1260,1260,1,90,2,1440,1530
1994,0,0,2,1140,1140,0,0,2,1140,1140
1995,0,0,1,660,660,0,0,1,660,660
1996,1,70,3,2390,2460,0,0,3,1980,1980
1997,0,0,1,540,540,0,0,1,540,540
1998,0,0,1,780,780,0,0,1,540,540
1999,0,0,1,720,720,1,70,1,650,720
2000,0,0,3,1980,1980,1,80,3,1900,1980
2001,0,0,1,600,600,0,0,1,600,600
2002,1,80,1,790,870,0,0,1,720,720
2003,0,0,2,1500,1500,2,150,2,1350,1500
2004,0,0,1,780,780,0,0,1,840,840
2005,1,80,1,670,750,1,90,1,600,690
2006,0,0,2,1320,1320,1,90,2,1380,1470
2007,0,0,2,1320,1320,1,80,2,1270,1350
2008,1,90,2,1530,1620,1,80,2,1390,1470
2009,0,0,3,2220,2220,0,0,3,2220,2220
2010,1,80,1,730,810,0,0,1,720,720
2011,0,0,1,540,540,0,0,1,840,840
2012,0,0,1,780,780,0,0,1,780,780
2013,0,0,1,780,780,1,80,1,760,840
2014,0,0,1,600,600,1,90,1,540,630
2015,0,0,2,1500,1500,0,0,2,1320,1320
2016,1,90,1,720,810,0,0,1,840,840
2017,0,0,1,780,780,0,0,1,780,780
2018,2,180,3,2070,2250,2,180,3,1860,2040
2019,1,90,2,1320,1410,0,0,2,1380,1380
2020,0,0,1,840,840,0,0,1,600,600
2021,0,0,1,540,540,1,80,1,700,780
2022,0,0,2,1260,1260,1,80,2,1390,1470
2023,0,0,1,780,780,1,80,1,670,750
2024,0,0,2,1380,1380,0,0,2,1380,1380
2025,0,0,1,780,780,1,70,1,680,750
2026,0,0,4,2940,2940,1,80,4,2740,2820
2027,1,80,1,670,750,1,80,1,790,870
2028,0,0,2,1320,1320,1,80,2,1300,1380
2029,1,70,2,1400,1470,0,0,2,1560,1560
2030,0,0,2,1260,1260,1,80,2,1210,1290
2031,1,70,2,1190,1260,0,0,2,1440,1440
2032,1,70,2,1400,1470,1,90,2,1320,1410
2033,1,80,1,610,690,1,80,1,610,690
2034,2,150,5,3480,3630,2,150,5,3450,3600
2035,2,160,4,2960,3120,2,150,4,3000,3150
2036,2,160,3,2270,2430,1,90,3,2340,2430
2037,1,80,2,1330,1410,1,80,2,1330,1410
2038,0,0,2,1500,1500,0,0,2,1500,1500
2039,0,0,1,780,780,0,0,1,780,780
2040,1,90,2,1620,1710,1,70,2,1640,1710
2041,0,0,2,1200,1200,2,160,2,1190,1350
2042,2,150,2,1560,1710,1,90,2,1590,1680
2043,0,0,5,3420,3420,0,0,5,3360,3360
2044,0,0,1,780,780,0,0,1,660,660
2045,0,0,2,1500,1500,0,0,2,1500,1500
2046,0,0,2,1440,1440,1,90,2,1320,1410
2047,0,0,1,720,720,0,0,1,780,780
2048,0,0,1,660,660,0,0,1,720,720
2049,1,80,8,6130,6210,1,80,9,6100,6180
2050,1,80,1,760,840,1,90,1,720,810
2051,0,0,1,720,720,0,0,1,720,720
2052,0,0,1,600,600,0,0,1,720,720
2053,1,90,1,660,750,0,0,1,600,600
2054,0,0,1,540,540,0,0,1,840,840
2055,0,0,3,1920,1920,0,0,3,1920,1920
2056,0,0,1,840,840,0,0,1,720,720
2057,0,0,3,2040,2040,1,70,3,2180,2250
2058,1,80,1,790,870,0,0,1,780,780
2059,1,90,3,1680,1770,1,70,3,1700,1770
2060,0,0,1,720,720,0,0,1,720,720
2061,0,0,1,720,720,0,0,1,780,780
2062,0,0,1,600,600,0,0,1,600,600
2063,1,80,1,610,690,0,0,1,540,540
2064,0,0,2,1500,1500,1,80,2,1180,1260
2065,1,90,2,1440,1530,1,80,2,1570,1650
2066,0,0,1,780,780,0,0,1,840,840
2067,0,0,1,780,780,0,0,1,720,720
2068,2,160,2,1190,1350,0,0,2,1320,1320
2069,0,0,1,840,840,1,80,1,730,810
2070,1,70,1,590,660,1,90,1,720,810
2071,1,80,1,610,690,1,80,1,610,690
2072,1,90,1,720,810,0,0,1,540,540
2073,0,0,2,1200,1200,1,70,2,1280,1350
2074,1,90,2,1440,1530,0,0,2,1500,1500
2075,0,0,1,540,540,1,80,1,670,750
2076,0,0,1,840,840,0,0,1,600,600
2077,0,0,1,780,780,0,0,1,780,780
2078,0,0,1,840,840,0,0,1,780,780
2079,0,0,1,780,780,0,0,1,780,780
2080,0,0,1,600,600,1,80,1,760,840
2081,0,0,1,780,780,1,90,1,510,600
2082,0,0,1,840,840,0,0,1,720,720
2083,0,0,1,780,780,1,90,1,660,750
2084,0,0,1,780,780,0,0,1,600,600
2085,1,90,1,780,870,1,70,1,680,750
2086,0,0,2,1260,1260,0,0,2,1260,1260
2087,1,80,1,760,840,0,0,1,600,600
2088,2,170,2,1270,1440,0,0,2,1440,1440
2089,0,0,1,720,720,1,80,1,640,720
2090,1,90,4,2910,3000,1,90,4,2880,2970
2091,0,0,2,1440,1440,1,90,2,1440,1530
2092,0,0,1,660,660,0,0,1,660,660
2093,0,0,1,720,720,1,90,1,780,870
2094,0,0,1,660,660,0,0,1,780,780
2095,0,0,2,1440,1440,1,70,2,1370,1440
2096,1,70,2,1280,1350,1,80,2,1270,1350
2097,1,80,2,1330,1410,1,80,2,1240,1320
2098,1,80,4,2770,2850,2,170,4,2740,2910
2099,0,0,2,1260,1260,0,0,2,1200,1200
2100,0,0,1,660,660,1,70,1,620,690
2101,2,160,4,2690,2850,1,90,4,2760,2850
2102,1,70,1,560,630,0,0,1,780,780
2103,1,70,1,740,810,0,0,1,780,780
2104,1,90,1,540,630,0,0,1,780,780
2105,3,240,6,4260,4500,2,160,6,4160,4320
2106,1,80,1,730,810,0,0,1,840,840
2107,1,90,5,3480,3570,1,80,5,3430,3510
2108,0,0,1,780,780,0,0,1,780,780
2109,0,0,1,540,540,0,0,1,600,600
2110,1,90,3,1980,2070,0,0,3,2160,2160
2111,0,0,1,600,600,0,0,1,720,720
2112,1,90,2,1320,1410,0,0,2,1380,1380
2113,1,70,1,770,840,0,0,1,780,780
2114,2,170,2,1570,1740,2,170,2,1570,1740
2115,0,0,2,1380,1380,0,0,2,1380,1380
2116,1,80,1,670,750,0,0,1,720,720
2117,0,0,1,780,780,0,0,1,600,600
2118,1,70,2,1520,1590,0,0,2,1440,1440
2119,0,0,1,720,720,0,0,1,720,720
2120,1,80,1,730,810,1,80,1,730,810
2121,0,0,1,600,600,0,0,1,780,780
2122,0,0,3,2340,2340,0,0,1,660,660
2123,0,0,1,780,780,0,0,1,840,840
2124,0,0,3,2040,2040,0,0,3,2040,2040
2125,0,0,1,540,540,1,80,1,670,750
2126,0,0,3,2340,2340,0,0,3,2100,2100
2127,1,70,3,2060,2130,0,0,3,2040,2040
2128,1,80,1,820,900,1,80,1,670,750
2129,1,70,2,1460,1530,0,0,2,1320,1320
2130,1,80,4,2680,2760,0,0,4,2880,2880
2131,0,0,1,540,540,1,70,1,800,870
2132,1,80,3,2170,2250,2,150,3,2100,2250
2133,1,90,4,2880,2970,1,90,5,2820,2910
2134,1,80,2,1300,1380,2,170,2,1270,1440
2135,0,0,1,840,840,0,0,1,840,840
2136,1,80,2,1270,1350,1,70,2,1400,1470
2137,1,80,1,760,840,0,0,1,840,840
2138,1,80,1,610,690,0,0,1,780,780
2139,0,0,1,840,840,0,0,1,720,720
2140,0,0,2,1320,1320,1,90,2,1440,1530
2141,1,70,1,680,750,1,70,1,680,750
2142,0,0,1,600,600,0,0,1,540,540
2143,0,0,1,660,660,0,0,1,720,720
2144,1,80,2,1480,1560,0,0,2,1560,1560
2145,0,0,2,1200,1200,0,0,2,1500,1500
2146,0,0,1,540,540,0,0,1,780,780
2147,1,80,1,670,750,1,90,1,660,750
2148,1,80,1,790,870,0,0,1,720,720
2149,0,0,1,780,780,0,0,1,840,840
2150,0,0,2,1140,1140,1,80,2,1450,1530
2151,1,80,3,2200,2280,1,90,3,1980,2070
2152,0,0,1,720,720,1,90,1,600,690
2153,1,90,2,1560,1650,0,0,2,1440,1440
2154,0,0,1,780,780,0,0,1,720,720
2155,1,80,2,1450,1530,0,0,2,1380,1380
2156,1,80,3,2230,2310,1,70,3,2060,2130
2157,0,0,1,720,720,0,0,1,720,720
2158,1,90,1,780,870,1,80,1,790,870
2159,0,0,1,780,780,0,0,1,780,780
2160,1,70,2,1280,1350,1,80,2,1270,1350
2161,0,0,2,1500,1500,0,0,2,1380,1380
2162,0,0,1,540,540,0,0,1,720,720
2163,0,0,1,720,720,0,0,1,600,600
2164,0,0,1,540,540,0,0,1,780,780
2165,1,80,1,790,870,0,0,1,720,720
2166,1,80,1,610,690,0,0,1,720,720
2167,0,0,1,840,840,0,0,1,840,840
2168,0,0,3,1980,1980,1,80,3,2170,2250
2169,0,0,1,540,540,0,0,1,660,660
2170,0,0,1,780,780,1,80,1,700,780
2171,0,0,1,780,780,0,0,1,840,840
2172,1,80,3,2020,2100,0,0,3,2100,2100
2173,0,0,3,2160,2160,0,0,3,2220,2220
2174,0,0,1,840,840,1,70,1,740,810
2175,0,0,2,1380,1380,1,80,2,1330,1410
2176,0,0,1,540,540,0,0,1,660,660
2177,1,80,2,1330,1410,0,0,2,1320,1320
2178,0,0,1,840,840,0,0,1,840,840
2179,0,0,1,720,720,0,0,1,720,720
2180,1,80,1,730,810,0,0,1,540,540
2181,0,0,2,1620,1620,0,0,2,1620,1620
2182,0,0,1,840,840,0,0,1,780,780
2183,0,0,2,1620,1620,0,0,2,1620,1620
2184,1,80,2,1270,1350,1,70,2,1280,1350
2185,1,90,3,1890,1980,0,0,3,2040,2040
2186,1,90,2,1380,1470,1,80,2,1450,1530
2187,0,0,3,2220,2220,2,180,3,2040,2220
2188,1,90,2,1560,1650,0,0,2,1320,1320
2189,0,0,1,780,780,0,0,1,540,540
2190,1,80,4,2650,2730,1,80,4,2920,3000
2191,1,80,1,670,750,0,0,1,780,780
2192,1,70,1,800,870,0,0,1,780,780
2193,1,70,1,560,630,0,0,1,600,600
2194,0,0,1,720,720,0,0,1,840,840
2195,0,0,2,1440,1440,0,0,2,1320,1320
2196,1,80,3,2170,2250,1,90,3,2100,2190
2197,0,0,1,720,720,0,0,1,720,720
2198,1,80,1,670,750,0,0,1,720,720
2199,0,0,2,1320,1320,1,70,2,1580,1650
2200,0,0,1,540,540,0,0,1,600,600
2201,1,80,2,1270,1350,0,0,2,1380,1380
2202,0,0,1,720,720,0,0,1,720,720
2203,1,70,1,740,810,0,0,1,840,840
2204,0,0,3,1860,1860,2,160,3,1940,2100
2205,0,0,1,600,600,0,0,1,540,540
2206,0,0,3,2280,2280,1,90,3,2220,2310
2207,0,0,2,1440,1440,0,0,2,1500,1500
2208,1,70,1,680,750,0,0,1,720,720
2209,1,90,1,810,900,1,90,1,840,930
2210,1,80,1,670,750,0,0,1,600,600
2211,0,0,1,840,840,1,90,1,750,840
2212,0,0,1,600,600,0,0,1,540,540
2213,0,0,2,1500,1500,0,0,2,1500,1500
2214,0,0,4,2760,2760,2,180,4,2790,2970
2215,0,0,2,1380,1380,2,150,2,1230,1380
2216,0,0,1,780,780,0,0,1,840,840
2217,1,80,1,790,870,0,0,1,540,540
2218,0,0,1,660,660,0,0,1,600,600
2219,1,70,4,2900,2970,1,90,4,2880,2970
2220,0,0,1,660,660,0,0,1,660,660
2221,1,70,1,740,810,0,0,1,720,720
2222,0,0,1,660,660,0,0,1,780,780
2223,0,0,1,660,660,0,0,1,660,660
2224,1,80,2,1570,1650,2,140,2,1480,1620
2225,0,0,1,720,720,0,0,1,720,720
2226,1,80,1,760,840,0,0,1,780,780
2227,0,0,3,2100,2100,0,0,3,2040,2040
2228,1,80,1,760,840,0,0,1,780,780
2229,1,80,3,1750,1830,1,80,3,2080,2160
2230,1,80,3,2170,2250,1,80,3,2200,2280
2231,0,0,1,660,660,0,0,1,660,660
2232,1,80,1,520,600,1,70,1,560,630
2233,0,0,2,1560,1560,1,80,2,1510,1590
2234,0,0,1,780,780,0,0,1,780,780
2235,1,80,7,4300,4380,2,170,6,4030,4200
2236,0,0,2,1380,1380,0,0,2,1380,1380
2237,0,0,1,840,840,1,80,1,790,870
2238,1,70,1,620,690,1,70,1,800,870
2239,1,80,3,2350,2430,1,80,3,2380,2460
2240,1,90,2,1560,1650,1,70,2,1640,1710
2241,0,0,2,1680,1680,0,0,2,1680,1680
2242,1,80,1,700,780,1,90,1,720,810
2243,1,90,1,660,750,0,0,1,780,780
2244,0,0,1,540,540,1,80,1,730,810
2245,0,0,3,2280,2280,0,0,3,2160,2160
2246,0,0,1,840,840,1,80,1,610,690
2247,1,90,1,570,660,1,90,1,600,690
2248,0,0,1,840,840,1,90,1,600,690
2249,1,70,2,1340,1410,0,0,2,1440,1440
2250,0,0,1,780,780,1,80,1,760,840
2251,0,0,1,780,780,0,0,1,780,780
2252,0,0,1,540,540,0,0,1,540,540
2253,0,0,1,840,840,0,0,1,840,840
2254,0,0,1,540,540,1,80,1,610,690
2255,1,80,3,1780,1860,0,0,3,2100,2100
2256,0,0,3,2160,2160,1,80,3,2170,2250
2257,0,0,2,1260,1260,0,0,2,1260,1260
2258,0,0,1,720,720,0,0,1,660,660
2259,0,0,1,780,780,1,80,1,550,630
2260,2,160,5,2960,3120,0,0,4,2880,2880
2261,1,80,1,790,870,1,90,1,780,870
2262,1,70,3,2240,2310,1,90,3,2250,2340
2263,0,0,1,780,780,1,90,1,720,810
2264,1,80,1,760,840,1,80,1,640,720
2265,1,80,1,730,810,0,0,1,780,780
2266,1,70,1,830,900,1,70,1,800,870
2267,1,80,1,790,870,1,80,1,790,870
2268,0,0,1,660,660,0,0,1,660,660
2269,0,0,2,1620,1620,0,0,2,1620,1620
2270,0,0,1,540,540,1,80,1,670,750
2271,2,180,3,2370,2550,0,0,4,2700,2700
2272,0,0,2,1320,1320,0,0,2,1500,1500
2273,0,0,1,540,540,0,0,1,780,780
2274,0,0,1,600,600,1,90,1,540,630
2275,0,0,1,780,780,0,0,1,780,780
2276,0,0,1,660,660,0,0,1,660,660
2277,0,0,1,720,720,0,0,1,720,720
2278,1,70,2,1250,1320,1,70,2,1460,1530
2279,1,80,4,2920,3000,1,70,4,2960,3030
2280,0,0,2,1320,1320,1,80,2,1270,1350
2281,1,80,2,1360,1440,0,0,2,1320,1320
2282,0,0,1,720,720,0,0,1,720,720
2283,0,0,1,600,600,0,0,1,540,540
2284,1,90,2,1470,1560,1,80,2,1330,1410
2285,0,0,1,720,720,0,0,1,780,780
2286,0,0,3,2280,2280,3,220,3,2090,2310
2287,1,80,1,670,750,1,80,1,730,810
2288,0,0,1,840,840,0,0,1,840,840
2289,0,0,2,1320,1320,0,0,2,1320,1320
2290,1,80,1,610,690,1,70,1,620,690
2291,0,0,1,660,660,0,0,1,660,660
2292,0,0,3,2160,2160,0,0,3,2160,2160
2293,1,70,1,680,750,0,0,1,780,780
2294,1,90,5,3780,3870,1,90,5,3780,3870
2295,1,70,1,800,870,0,0,1,660,660
2296,1,70,1,530,600,1,70,1,800,870
2297,1,80,1,790,870,0,0,1,720,720
2298,0,0,2,1380,1380,2,180,2,1380,1560
